cluster_id,frame_id,color_marker,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8,bin_9,bin_10,bin_11,bin_12,bin_13,bin_14,bin_15,bin_16,bin_17,bin_18,bin_19,bin_20
2,54,0,0.35975406602490967,-1,-1,0.34023995572325116,-1,-1,0.8023108598456241,-1,-1,0.5393234503180722,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,54,1,0.9789932869148015,-1,-1,0.931002218582641,-1,-1,0.3076732071235091,-1,-1,0.14760637682982203,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,55,0,0.3424983502811334,0.3298124156105348,0.3358379494292818,0.3175294570179293,0.34580992780776804,0.32891691347885765,0.30420156011308386,0.3143800297342504,0.7915937985175416,0.7135407677813869,0.660111683963557,0.7457755174774021,0.6978992065854105,0.6375240378064803,0.5123591327100646,0.6929850480702697,-1,-1,-1,-1
1,55,1,0.30543757899330126,0.2914975954278777,0.2977245077371406,0.8087709398092038,0.7714751849195205,0.7288275813842848,0.7476475466070566,0.8134702046708355,0.7645751515434669,0.49308326194111396,0.3346668486623471,0.31105626811750203,0.2667604738361361,0.25243798380136656,0.3579567992334195,0.3639006682234015,-1,-1,-1,-1
2,55,0,0.19256411782064622,-1,-1,0.2629959052823841,-1,-1,0.7015877623657407,-1,-1,0.8070794800736366,-1,0.5794629446987741,-1,-1,-1,-1,-1,-1,-1,-1
3,55,1,0.6788142080830251,-1,-1,0.8257616725684742,-1,-1,0.22356574764399093,-1,-1,0.3331764546164202,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,56,0,0.3424983502811334,0.3298124156105348,0.3358379494292818,0.3175294570179293,0.34580992780776804,0.32891691347885765,0.30420156011308386,0.3143800297342504,0.7915937985175416,0.7135407677813869,0.660111683963557,0.7457755174774021,0.6978992065854105,0.6375240378064803,0.5123591327100646,0.6929850480702697,-1,-1,-1,-1
1,56,1,0.30543757899330126,0.2914975954278777,0.2977245077371406,0.8087709398092038,0.7714751849195205,0.7288275813842848,0.7476475466070566,0.8134702046708355,0.7645751515434669,0.49308326194111396,0.3346668486623471,0.31105626811750203,0.2667604738361361,0.25243798380136656,0.3579567992334195,0.3639006682234015,-1,-1,-1,-1
2,56,0,0.19256411782064622,-1,-1,0.2629959052823841,-1,-1,0.7015877623657407,-1,-1,0.8070794800736366,-1,0.5794629446987741,-1,-1,-1,-1,-1,-1,-1,-1
3,56,1,0.6788142080830251,-1,-1,0.8257616725684742,-1,-1,0.22356574764399093,-1,-1,0.3331764546164202,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,57,0,0.3482017422740983,0.33359933308132994,0.31468184535090604,0.3251661918131181,0.35049040369012807,0.33686371954328004,0.31274162524321675,0.33320358508428266,0.5873234594698041,0.6905142473559996,0.7247914917773755,0.6536101255066354,0.7031178821985575,0.6350728046991949,0.49952354414766076,0.5839608734395164,-1,-1,-1,-1
1,57,1,0.3597288996030913,0.3450423814765163,0.3239852808551755,0.7363172700674195,0.7957813816791424,0.7530202902359003,0.689141101625628,0.7145881899843366,0.7690541976141975,0.3533483478394892,0.3187631691157654,0.3675580300702809,0.33581153885468973,0.3633521475132478,0.3177867300408235,0.316342971190351,-1,-1,-1,-1
2,57,0,0.1318921681359397,-1,-1,0.15600517439632045,-1,-1,0.5167717516289767,-1,-1,0.8288443848217708,-1,0.6845975469528555,-1,-1,-1,-1,-1,-1,-1,-1
3,57,1,0.6397454411989827,-1,-1,0.7171390076965214,-1,-1,0.19337855708207224,-1,-1,0.18453945366317898,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,58,0,0.3482017422740983,0.33359933308132994,0.31468184535090604,0.3251661918131181,0.35049040369012807,0.33686371954328004,0.31274162524321675,0.33320358508428266,0.5873234594698041,0.6905142473559996,0.7247914917773755,0.6536101255066354,0.7031178821985575,0.6350728046991949,0.49952354414766076,0.5839608734395164,-1,-1,-1,-1
1,58,1,0.3597288996030913,0.3450423814765163,0.3239852808551755,0.7363172700674195,0.7957813816791424,0.7530202902359003,0.689141101625628,0.7145881899843366,0.7690541976141975,0.3533483478394892,0.3187631691157654,0.3675580300702809,0.33581153885468973,0.3633521475132478,0.3177867300408235,0.316342971190351,-1,-1,-1,-1
2,58,0,0.1318921681359397,-1,-1,0.15600517439632045,-1,-1,0.5167717516289767,-1,-1,0.8288443848217708,-1,0.6845975469528555,-1,-1,-1,-1,-1,-1,-1,-1
3,58,1,0.6397454411989827,-1,-1,0.7171390076965214,-1,-1,0.19337855708207224,-1,-1,0.18453945366317898,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,59,0,0.35735569538091505,0.346441611403698,0.32746993372535055,0.33477114056844626,0.3603695484290995,0.3472525071659861,0.32841393819968284,0.3012324409466298,0.5216691521514888,0.7158646147752116,0.6232237934914878,0.6618791616346666,0.7149150438506318,0.6612492649602031,0.5699010821199535,0.5980806879546493,0.20839811462811073,-1,-1,-1
1,59,1,0.3537542280643323,0.3416003575366111,0.3221788877341431,0.7396092620917507,0.7999732800546638,0.7626625162658115,0.7094135364493547,0.7191473931316689,0.7781364522412857,0.29673715341055135,0.31434560014137525,0.3646445407193678,0.33886066109017376,0.26923745170661156,0.312712931880638,0.29486538924339817,-1,-1,-1,-1
2,59,0,0.25214630316707,-1,-1,0.3566198667783278,-1,-1,0.7637815509494554,-1,-1,0.530280429104941,-1,0.4883379877032156,-1,-1,-1,-1,-1,-1,-1,-1
3,59,1,0.9535848191915555,-1,-1,0.8839116870166921,-1,-1,0.18624365137120308,-1,-1,0.1863003074536742,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,60,0,0.5669575206781402,0.33575337625201424,0.31980858249199207,0.3246196420608542,0.3490836216989883,0.3365693760288824,0.31992306569076606,0.29493325838184775,0.562789950785914,0.7201614095691937,0.6631011389084688,0.5130950786665882,0.7207100101455218,0.673996927426604,0.6076670160619995,0.47363979357852265,0.529166375276018,-1,-1,-1
1,60,1,0.366962593173992,0.3281793491543479,0.30995991839848885,0.7531500601698464,0.8043072271049161,0.7705013683591321,0.7242518269602988,0.7328893306192759,0.78390708342393,0.2973944992580914,0.29503924165205414,0.35631147573220273,0.3287392218191339,0.28221430903060846,0.38761363898129586,0.38851117694616855,-1,-1,-1,-1
2,60,0,0.3632981363303569,-1,-1,0.34597473626215947,-1,-1,0.8011607948359123,-1,-1,0.5791643350955804,-1,0.2599489509767672,-1,-1,-1,-1,-1,-1,-1,-1
3,60,1,0.9652139623348699,-1,-1,0.9261301429538984,-1,-1,0.33518978050592796,-1,-1,0.15990501522255174,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,61,0,0.5906039240843745,0.36686178626878774,0.3567515959613556,0.34600420672266224,0.33141217487286667,0.30575178622155974,0.3226377219481791,0.3475100863244026,0.5052914613524492,0.7297680824441719,0.6329292564957798,0.7077572998303245,0.6343345469686341,0.6733796932215577,0.5874150869762145,0.6429387078149377,0.5526626469634195,-1,-1,-1
1,61,1,0.31389721792749303,0.3687809888342507,0.35734785249426243,0.7848629258591662,0.7421381266055689,0.7635685944782391,0.8096948444971662,0.7682229923143542,0.7380274292757003,0.3604610143443564,0.3446473562455371,0.3058287919388181,0.33769765587007045,0.37563591138033003,0.35107732044920287,0.3222479873138077,-1,-1,-1,-1
2,61,0,0.14926415944836324,-1,-1,0.18951884068564745,-1,-1,0.5891761997003033,-1,0.8240415189503307,-1,-1,0.6613409597602427,-1,-1,-1,-1,-1,-1,-1,-1
3,61,1,0.7329440551336255,-1,-1,0.7855174418190137,-1,-1,0.18612400620194572,-1,0.365795690595547,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,62,0,0.45327905295690374,0.35100335429406015,0.33036683670439076,0.346314869127599,0.32911963189422555,0.3470289805695518,0.33307552337745056,0.3052795703558548,0.5125535343157962,0.7368734664317089,0.6547933983477106,0.7159742937373128,0.6530595142105681,0.6773086145335144,0.5998369207378572,0.6561290029675568,0.44821357821606767,-1,-1,-1
1,62,1,0.3231134278176003,0.3596482192618656,0.33931191535351596,0.7924151262621302,0.7340690816128574,0.7842435712678839,0.7383522587239695,0.7804518239842198,0.7475433369337032,0.3216083588011154,0.3523384588684135,0.3196306315221069,0.3607674727568458,0.31615451289203717,0.36264231501437266,0.33592529994167064,-1,-1,-1,-1
2,62,0,0.2131689729086799,-1,-1,0.13820150396686978,-1,-1,0.9398385435877237,-1,0.8628071118261732,-1,-1,0.7588367928354341,-1,-1,-1,-1,-1,-1,-1,-1
3,62,1,0.712574245329123,-1,-1,0.47347060887435316,-1,-1,0.28320598849667306,-1,0.28539575579865417,-1,-1,0.29176299763166796,-1,-1,-1,-1,-1,-1,-1,-1
0,63,0,0.3698123411312656,0.2980377944054781,0.35709147990904505,0.3533653170154536,0.34087152026785356,0.3195776013097766,0.3392221974391851,0.3137473633729735,0.5296301293158664,0.7509327735307293,0.6871748662093383,0.7284631042337134,0.6716600679861193,0.6972508510275753,0.6448626026899988,0.47324506069671657,-1,-1,-1,-1
1,63,1,0.35535177035849547,0.2992291617695453,0.357941467561161,0.7976407080552393,0.7648039985934594,0.710444164212584,0.7289128767255832,0.786740310644903,0.7604643453606251,0.3200390565269938,0.3561708773054419,0.33080872906195435,0.35040494378225706,0.3253799549058094,0.3777328096982747,0.30091375139897697,-1,-1,-1,-1
2,63,0,0.21557273923351275,-1,-1,0.29986619325402974,-1,-1,0.7298742344479633,-1,0.44142877468510644,-1,-1,0.5898319662237882,-1,-1,-1,-1,-1,-1,-1,-1
3,63,1,0.6353572313334963,-1,-1,0.8808325280006458,-1,-1,0.18826382936286512,-1,0.2269352322563641,-1,-1,0.13220673820078785,-1,-1,-1,-1,-1,-1,-1,-1
0,64,0,0.31469764672079764,0.3208701051362351,0.338231382357925,0.315906243363666,0.2900924165066,0.3464200597515893,0.3331987939229705,0.3171825202663334,0.5129321582806109,0.7587485050348896,0.7095236685730306,0.6524386977392942,0.6200264966652701,0.7254992095830334,0.5800251405106622,0.47018439795774236,0.12119433251864731,-1,-1,-1
1,64,1,0.3387442245099646,0.34986291480695964,0.36102800378442323,0.7411548580583653,0.7575440577846466,0.8074928826058992,0.7760054696855512,0.7209359389508017,0.7667063109878568,0.34712037342057406,0.325112019006714,0.31643568003000555,0.3805315400090535,0.351290067856559,0.34550731256279676,0.2832287110102644,-1,-1,-1,-1
2,64,0,0.3446215205169753,-1,-1,0.32771618583471374,-1,-1,0.8102531534392249,-1,0.6111309518852759,-1,-1,0.27268645007454556,-1,-1,-1,-1,-1,-1,-1,-1
3,64,1,0.9585316286261759,-1,-1,0.9165117554881682,-1,-1,0.2914757316417295,-1,0.14379620641425578,-1,-1,0.1326763965952852,-1,-1,-1,-1,-1,-1,-1,-1
0,65,0,0.3086591816115451,0.28860963836184544,0.3333286607642775,0.3171956315217383,0.2924959608978061,0.30004699714457084,0.32488194086770417,0.3157198706739688,0.6486893994493845,0.6634203754754436,0.721159435265294,0.6689431423107003,0.6376383848076891,0.6638784112090395,0.6120919946075885,0.5193573522073083,0.5205583693321405,-1,-1,-1
1,65,1,0.3324769347012919,0.31683310728932956,0.358028112562813,0.5529636354503272,0.7095228827803386,0.8149545794884594,0.784720700870539,0.7899605428948414,0.6628293976604511,0.3423924073059596,0.323300214402102,0.28394199527643865,0.36487552326096684,0.32307605519418614,0.24647665908277416,0.31561870702829853,-1,-1,-1,-1
2,65,0,0.2431137834939733,-1,-1,0.16790795231906366,-1,-1,0.5952679056991603,-1,0.8633971284515577,-1,-1,0.7632032543806015,-1,-1,-1,-1,-1,-1,-1,-1
3,65,1,0.7320332377954865,-1,-1,0.8288724548831168,-1,-1,0.19787349445227811,-1,0.3413047578963136,-1,-1,0.3370321465698899,-1,-1,-1,-1,-1,-1,-1,-1
0,66,0,0.5630918835564015,0.31989065870118344,0.33533552035010844,0.3378929212964841,0.3294288543537216,0.3335197530804036,0.35131992000688733,0.3313666986821666,0.67163464807277,0.7838795834576425,0.7473090878253722,0.7055673683132774,0.5801200518075093,0.6907809554263643,0.6434118034085873,0.5755983491171528,0.45548849627165233,-1,-1,-1
1,66,1,0.35181989159583404,0.3346297248531922,0.323510094388595,0.5457899267074007,0.7888916346702295,0.7544004888868168,0.7926308154458555,0.7587615202669655,0.7343335283526776,0.33334730178475486,0.3144708485605174,0.2784471555516869,0.32002348017334775,0.3168137755700139,0.26198358388064064,0.3071563655400909,-1,-1,-1,-1
2,66,0,0.2399572448214902,-1,-1,0.3404676184249573,-1,-1,0.8023543638318583,-1,0.5998696507494643,-1,-1,0.4914520859684623,-1,-1,-1,-1,-1,-1,-1,-1
3,66,1,0.9955079596575562,-1,-1,0.9460051904105182,-1,-1,0.26891657891142373,-1,0.15128526549081986,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,67,0,0.6806319455029243,0.3614367034982774,0.32387404042365914,0.32961481959131295,0.34440602668441544,0.32141667768529436,0.3339335016967469,0.3486415539028528,0.7109462159449055,0.652515196507733,0.7675695835146611,0.7060662001240087,0.601942125444095,0.7192138563372923,0.671922317226409,0.5821547511657239,0.3257852406440891,-1,-1,-1
1,67,1,0.3019112050389434,0.3540561996252171,0.34039808332994,0.32745042477798436,0.761729435113873,0.7797452430273186,0.7425508240716179,0.7470746910184431,0.7652340456859068,0.3107767141533868,0.3403278643670263,0.3221724510850034,0.2855299435961887,0.34269140929075576,0.31215073777228863,0.33213275008806303,-1,-1,-1,-1
2,67,0,0.2399269680470378,-1,-1,0.1850788642285778,-1,-1,0.4713370837831106,-1,0.8718476056037296,-1,-1,0.7807143450255632,-1,-1,-1,-1,-1,-1,-1,-1
3,67,1,0.7697000601175982,-1,-1,0.5846205477033514,-1,-1,0.20187919640575727,-1,0.36696057492388456,-1,-1,0.3652453237522619,-1,-1,-1,-1,-1,-1,-1,-1
0,68,0,0.7892975223902584,0.2970185216711677,0.27747444276207617,0.2879988100182022,0.2997752662627263,0.27640312954895047,0.28622809589441944,0.3008836786344099,0.7075599848844796,0.6466559867090038,0.6692730682725033,0.6927677007642882,0.5942558300366653,0.6026114253729224,0.5597662052621155,0.5217180276223664,0.4619043893189389,-1,-1,-1
1,68,1,0.30849671813198426,0.31173878792031234,0.2896363019403989,0.30381401205010283,0.7666672209052685,0.7048078000865186,0.8092606963511128,0.7612814909056612,0.6778700266521877,0.3304162226785453,0.3199521023177972,0.28488389704654854,0.344526611909804,0.3279044706701232,0.2763104350610575,0.23755786896022069,-1,-1,-1,-1
2,68,0,0.06675938191788539,0.3617349891514354,-1,0.341513583811213,-1,-1,0.7834419931871895,-1,0.6118674329611521,-1,-1,0.6436422570295619,-1,-1,-1,-1,-1,-1,-1,-1
3,68,1,-1,0.9962188549944863,-1,0.9489674400208081,-1,-1,0.25980485938396786,-1,0.15313959712211658,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,69,0,0.6054869400272015,0.2746491340804834,0.3160923922879002,0.27038477880562645,0.3063925987027599,0.28517723176778026,0.26605231799253903,0.29060383224921427,0.7213413053532353,0.6656544819826319,0.7041578676557472,0.6859950737868283,0.6260366277821056,0.6298026862782641,0.5793423934778772,0.5610848320485954,0.44204155312100846,-1,-1,-1
1,69,1,0.3011923496741067,0.27624009276915346,0.3192213665717895,0.29803261165180345,0.772167440266742,0.7141182138120967,0.7419828762985738,0.7670764095604253,0.6936327306406221,0.7203403428150492,0.3326463808440484,0.24650894995243786,0.27465225306109536,0.320409670264596,0.2825526519145893,0.2331405824998142,-1,-1,-1,-1
2,69,0,-1,0.27275466033740803,-1,0.3433571079554296,-1,-1,0.8073166000476653,-1,0.619431019678814,-1,-1,0.6317554442397326,-1,-1,-1,-1,-1,-1,-1,-1
3,69,1,-1,0.7737832558824734,-1,0.580493559187225,-1,-1,0.223341501142441,-1,0.3692208940612299,-1,-1,0.35768399976632304,-1,-1,-1,-1,-1,-1,-1,-1
0,70,0,0.3307684513942068,0.28456539128191793,0.2923260224410838,0.29779409272312307,0.26150968220033155,0.30963334574192136,0.2708778623964401,0.29272449087059893,0.7313265231415885,0.682364575699955,0.6309464040418098,0.6933449294572903,0.6331139151447508,0.5722944539326171,0.6466151489895664,0.5765017785181124,0.49953579237951506,-1,-1,-1
1,70,1,0.3119345218709594,0.26067650923700886,0.3299163946327957,0.31198473194001636,0.6378208812319227,0.8429906227827565,0.7676829071528152,0.7297096822349981,0.7916261475835862,0.7657080850910372,0.2899430236437174,0.3274817504383939,0.3105184505304229,0.29497099363694057,0.2627928446523301,0.32380324499283336,0.3278093459486198,-1,-1,-1
2,70,0,-1,0.21073330416513925,-1,0.15634743260767595,-1,-1,0.34526765759693495,-1,0.8703971407286529,-1,-1,0.7779674695803327,-1,-1,-1,-1,-1,-1,-1,-1
3,70,1,-1,0.7383455260654527,-1,0.8525600844082275,-1,-1,0.19882751209864238,-1,0.2857829758572224,-1,-1,0.275841259582553,-1,-1,-1,-1,-1,-1,-1,-1
0,71,0,0.5786710778792188,0.2944837096544651,0.3137979234860047,0.3007457718059325,0.29076441473789477,0.2923620719567842,0.2968724695859568,0.27679657863484014,0.7059560732390772,0.7581265944894724,0.690400183118725,0.6083870759683314,0.6206930819400209,0.6352633593592809,0.5341854336485565,0.4505213695766326,0.46841945124674267,-1,-1,-1
1,71,1,0.3777497132934343,0.3770486858616046,0.3630771984834861,0.34847374431638306,0.8738982497357347,0.8357386118294896,0.7946745319447605,0.8422827569022381,0.7992454869280156,0.761486668890895,0.31472688974836366,0.3184301119535616,0.27764756682468417,0.3184035779466118,0.3127693919654064,0.26122063482482655,0.26442106941162086,-1,-1,-1
2,71,0,-1,0.21520003576305502,-1,0.3042788467520832,-1,-1,0.8126483694397322,-1,0.6182054228036484,-1,-1,0.591352714512657,-1,-1,-1,-1,-1,-1,-1,-1
3,71,1,-1,0.7131226278205935,-1,0.9247561979301888,-1,-1,0.29374986202292547,-1,0.21779268426849707,-1,-1,0.16668780034530303,-1,-1,-1,-1,-1,-1,-1,-1
0,72,0,-1,0.3586785891647449,-1,0.30968198019119125,-1,-1,0.741089816063768,-1,0.8846884270635629,-1,-1,0.8080217092387613,-1,-1,-1,-1,-1,-1,-1,-1
1,72,1,-1,0.6764002395179336,-1,0.9453408644577053,-1,-1,0.24602293231358774,-1,0.16432830970386572,-1,-1,0.011320611767614437,-1,-1,-1,-1,-1,-1,-1,-1
0,73,0,-1,0.3586785891647449,-1,0.30968198019119125,-1,-1,0.741089816063768,-1,0.8846884270635629,-1,-1,0.8080217092387613,-1,-1,-1,-1,-1,-1,-1,-1
1,73,1,-1,0.6764002395179336,-1,0.9453408644577053,-1,-1,0.24602293231358774,-1,0.16432830970386572,-1,-1,0.011320611767614437,-1,-1,-1,-1,-1,-1,-1,-1
0,74,0,-1,0.21313553713813463,-1,0.30793552987858397,-1,-1,0.8411539498373904,-1,0.7129640081218436,-1,-1,0.36733879481721204,-1,-1,-1,-1,-1,-1,-1,-1
1,74,1,-1,0.7918030918955874,-1,0.6605729133502908,-1,-1,0.2231838548491419,-1,0.3677968316951135,-1,-1,0.35878355055245936,-1,-1,-1,-1,-1,-1,-1,-1
0,75,0,-1,0.2973741639758991,-1,0.25508035382490307,-1,-1,0.5035953149743123,-1,0.8835854749114516,-1,-1,0.807263988981698,-1,-1,-1,-1,-1,-1,-1,-1
1,75,1,-1,0.7491132112484279,-1,0.9215866998996088,-1,-1,0.28420050541766195,-1,0.20211427285630212,-1,-1,0.23600581576487695,-1,-1,-1,-1,-1,-1,-1,-1
0,76,0,-1,0.20756526987633075,-1,0.29675737456497453,-1,-1,0.8410015538917928,-1,0.6766396126828391,-1,-1,0.4240185439648641,-1,-1,-1,-1,-1,-1,-1,-1
1,76,1,-1,0.8024814374596348,-1,0.6626649571107882,-1,-1,0.26459007363707043,-1,0.36118175550866305,-1,-1,0.34194360498481713,-1,-1,-1,-1,-1,-1,-1,-1
0,77,0,-1,0.20756526987633075,-1,0.29675737456497453,-1,-1,0.8410015538917928,-1,0.6766396126828391,-1,-1,0.4240185439648641,-1,-1,-1,-1,-1,-1,-1,-1
1,77,1,-1,0.8024814374596348,-1,0.6626649571107882,-1,-1,0.26459007363707043,-1,0.36118175550866305,-1,-1,0.34194360498481713,-1,-1,-1,-1,-1,-1,-1,-1
0,78,0,-1,0.28240748152603734,-1,0.0,0.33945320272529544,-1,0.8449427884648372,-1,0.685211338473185,-1,-1,0.40051791133870185,-1,-1,-1,-1,-1,-1,-1,-1
1,78,1,-1,0.8061093665116402,-1,0.3590603013077871,0.8428898517311285,-1,0.24626147791867076,-1,0.3463370036172835,-1,-1,0.33323528242636247,-1,-1,-1,-1,-1,-1,-1,-1
0,79,0,-1,0.28240748152603734,-1,0.0,0.33945320272529544,-1,0.8449427884648372,-1,0.685211338473185,-1,-1,0.40051791133870185,-1,-1,-1,-1,-1,-1,-1,-1
1,79,1,-1,0.8061093665116402,-1,0.3590603013077871,0.8428898517311285,-1,0.24626147791867076,-1,0.3463370036172835,-1,-1,0.33323528242636247,-1,-1,-1,-1,-1,-1,-1,-1
0,80,0,-1,0.2233670411342932,-1,-1,0.18587619465132552,-1,0.7671094234080227,-1,0.535232774856544,-1,-1,0.7801135403477234,-1,-1,-1,-1,-1,-1,-1,-1
1,80,1,-1,0.749700969343308,-1,-1,0.9353125821037931,-1,0.24318452092868897,-1,0.18869612262676827,-1,-1,0.17770372111674987,-1,-1,-1,-1,-1,-1,-1,-1
0,81,0,-1,0.277244199438384,-1,-1,0.2219429547509054,-1,0.8513867552533649,-1,0.7087747416991566,-1,-1,0.4936283018972564,-1,-1,-1,-1,-1,-1,-1,-1
1,81,1,-1,0.8294635064914906,-1,-1,0.7404112694473076,-1,0.18715806412975056,-1,0.40444167666934716,-1,-1,0.4036521193982962,-1,-1,-1,-1,-1,-1,-1,-1
0,82,0,-1,0.34217707044172513,-1,-1,0.31042212982078327,-1,0.6273993268162242,-1,0.5899453293155833,-1,-1,0.8231743329514487,-1,-1,-1,-1,-1,-1,-1,-1
1,82,1,-1,0.5597260446890823,-1,-1,0.9523311714171929,-1,0.20743460914831885,-1,0.14918288103771976,-1,-1,0.005117660863628606,-1,-1,-1,-1,-1,-1,-1,-1
0,83,0,-1,0.16358455007971043,-1,-1,0.301362364263529,-1,0.8671468874529845,-1,0.7717486235691955,-1,-1,0.5516270299035453,-1,-1,-1,-1,-1,-1,-1,-1
1,83,1,-1,0.8431140971608081,-1,-1,0.7613313905628171,-1,0.323298883182255,-1,0.4140781520778426,-1,-1,0.41234891253416056,-1,-1,-1,-1,-1,-1,-1,-1
0,84,0,-1,0.2626984759654756,0.3586621293829839,-1,0.2619280556869785,-1,0.6256154303534892,-1,0.5212677408033559,-1,0.8281923093248634,-1,-1,0.4669720050148925,-1,-1,-1,-1,-1,-1
1,84,1,-1,0.8289715289516423,-1,-1,0.7233710706117984,-1,0.27891660392903306,-1,0.22693291097884916,-1,0.3268483927328513,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,85,0,-1,0.2626984759654756,0.3586621293829839,-1,0.2619280556869785,-1,0.6256154303534892,-1,0.5212677408033559,-1,0.8281923093248634,-1,-1,0.4669720050148925,-1,-1,-1,-1,-1,-1
1,85,1,-1,0.8289715289516423,-1,-1,0.7233710706117984,-1,0.27891660392903306,-1,0.22693291097884916,-1,0.3268483927328513,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,86,0,-1,-1,0.20903690692530033,-1,0.24736059717912506,-1,0.8676321557471236,-1,0.7760714954619314,-1,0.6111834412379589,-1,-1,0.4404108306209536,-1,-1,-1,-1,-1,-1
1,86,1,-1,-1,0.6144764743631477,-1,0.957943099487542,-1,0.25352644289642645,-1,0.2160477178101642,-1,0.08722327111292988,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,87,0,-1,-1,0.24872181863494514,-1,0.2942603813682787,-1,0.8629825843720591,-1,0.7466350678287005,-1,0.5797693972972672,-1,-1,0.67321426578733,-1,-1,-1,-1,-1,-1
1,87,1,-1,-1,0.8487886304736109,-1,0.782533381316159,-1,0.22607182879827262,-1,0.21957052884905237,-1,0.3915529094560351,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,87,0,-1,0.97143635620544,-1,-1,-1,0.8252747377503292,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,87,1,-1,0.4474793283399243,-1,-1,-1,0.06413538534813801,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,88,0,0.28475172672922716,-1,0.3644841947203788,-1,0.3394714272629624,-1,0.7108477360429948,-1,0.4794589651143104,-1,0.8483777696362107,-1,0.7800571274331026,-1,-1,-1,-1,-1,-1,-1
1,88,1,0.27796207171151666,-1,0.858146256819048,-1,0.7811070475892539,-1,0.2163312728227947,-1,0.2767883323362335,-1,0.386273791063671,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,88,0,-1,0.9718406043148999,-1,-1,-1,0.8561509261202144,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,88,1,-1,0.9854446094799891,-1,-1,-1,0.3634250211257906,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,89,0,0.28475172672922716,-1,0.3644841947203788,-1,0.3394714272629624,-1,0.7108477360429948,-1,0.4794589651143104,-1,0.8483777696362107,-1,0.7800571274331026,-1,-1,-1,-1,-1,-1,-1
1,89,1,0.27796207171151666,-1,0.858146256819048,-1,0.7811070475892539,-1,0.2163312728227947,-1,0.2767883323362335,-1,0.386273791063671,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,89,0,-1,0.9718406043148999,-1,-1,-1,0.8561509261202144,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,89,1,-1,0.9854446094799891,-1,-1,-1,0.3634250211257906,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,90,0,0.24481480556481444,-1,0.1989230011113875,-1,0.23507079292106006,-1,0.8738714421430086,-1,0.7887643234032088,-1,0.6511856881717434,-1,0.6121074962465455,-1,-1,-1,-1,-1,-1,-1
1,90,1,0.2956100139947131,-1,0.7036383144145545,-1,0.7074839579121962,-1,0.347017260146167,-1,0.31208956616389366,-1,0.25209765199813405,-1,0.12915627429637694,-1,-1,-1,-1,-1,-1,-1
2,90,0,-1,0.4508885487217464,-1,-1,-1,0.6739908154871527,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,90,1,-1,0.9921758498465151,-1,-1,-1,0.3263236097752641,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,91,0,0.20838032823216074,-1,0.17298278106906967,-1,0.18647773727971761,-1,0.8738261168956062,-1,0.8016370054652594,-1,0.6300457680846264,-1,0.33516168223929216,-1,-1,-1,-1,-1,-1,-1
1,91,1,0.2716666166852847,-1,0.7050101962019147,-1,0.7295153388696045,-1,0.3207242802056234,-1,0.29448093085325716,-1,0.21748273768021412,-1,0.2735531014697025,-1,-1,-1,-1,-1,-1,-1
2,91,0,-1,0.6879393017389128,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,91,1,-1,0.9245210808043073,-1,-1,-1,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,92,0,0.3315389436412799,-1,0.2816702634100988,-1,0.3503681157067537,-1,0.7335319176631353,-1,0.4905027408192326,-1,0.5792063346143848,-1,0.7834754652203955,-1,-1,-1,-1,-1,-1,-1
1,92,1,0.27074676776829437,-1,0.8577744664316795,-1,0.8025073018271369,-1,0.22177972235676177,-1,0.27168416710504667,-1,0.35720360684382624,-1,0.3604827664519957,-1,-1,-1,-1,-1,-1,-1
