cluster_id,frame_id,z_coordinate,intensity,color_marker
1,225,0.0402657,9.16966e+07,1
1,225,0.0400386,1.45346e+08,1
1,225,0.0399453,1.61446e+08,1
1,225,0.0399352,1.59871e+08,1
1,225,0.0400236,1.41235e+08,1
1,225,0.0402357,9.19494e+07,1
1,225,0.0519305,6.45126e+07,1
1,225,0.0515726,1.43816e+08,1
1,225,0.0514449,1.60885e+08,1
1,225,0.051438,1.59327e+08,1
1,225,0.0515564,1.34729e+08,1
1,225,0.051934,7.10768e+07,1
1,225,0.0637849,2.63874e+07,1
1,225,0.0631507,1.35946e+08,1
1,225,0.062985,1.60254e+08,1
1,225,0.0629839,1.58726e+08,1
1,225,0.0631601,1.29517e+08,1
1,225,0.0637785,2.92048e+07,1
1,225,0.0747965,1.23393e+08,1
1,225,0.0745667,1.59555e+08,1
1,225,0.0745742,1.58069e+08,1
1,225,0.0748199,1.23862e+08,1
1,225,0.0865207,1.06393e+08,1
1,225,0.0861909,1.58788e+08,1
1,225,0.0862099,1.57353e+08,1
1,225,0.0865372,1.07941e+08,1
1,225,0.0983064,8.78895e+07,1
1,225,0.0978612,1.57933e+08,1
1,225,0.0978923,1.54968e+08,1
1,225,0.0983676,8.57495e+07,1
1,225,0.110206,5.9635e+07,1
1,225,0.109571,1.56312e+08,1
1,225,0.109605,1.50559e+08,1
1,225,0.110335,3.68037e+07,1
1,225,0.121821,6.39908e+07,1
1,225,0.121137,1.58554e+08,1
1,225,0.121181,1.5206e+08,1
1,225,0.122126,1.96243e+07,1

2,225,-0.173578,277.052,0
2,225,-0.17244,738.776,0
2,225,-0.172259,803.955,0
2,225,-0.172773,606.774,0
2,225,-0.134318,327.465,0
2,225,-0.134157,363.226,0
2,225,-0.134614,250.983,0
2,225,-0.0960886,310.457,0
2,225,-0.095962,359.949,0
2,225,-0.0963708,181.261,0
2,225,-0.0577525,279.447,0
2,225,-0.0576631,356.13,0
2,225,-0.0192918,463.536,0
2,225,-0.0192499,749.738,0
2,225,0.0192793,694.606,0
2,225,0.0579304,594.237,0

3,225,-0.174002,6.54705e+06,1
3,225,-0.172687,2.48252e+07,1
3,225,-0.172485,2.7916e+07,1
3,225,-0.172837,2.24809e+07,1
3,225,-0.134526,2.38994e+07,1
3,225,-0.134356,2.77926e+07,1
3,225,-0.134726,2.02933e+07,1
3,225,-0.0962855,4.69839e+07,1
3,225,-0.0961153,6.07563e+07,1
3,225,-0.0964543,3.66242e+07,1
3,225,-0.0578917,3.91769e+07,1
3,225,-0.0577587,6.01505e+07,1
3,225,-0.058095,1.00303e+07,1
3,225,-0.0193556,9.438e+06,1
3,225,-0.0192834,2.74847e+07,1
3,225,0.0193144,2.72485e+07,1
3,225,0.0580179,2.67874e+07,1

0,226,-0.142681,567.211,0
0,226,-0.140153,2515.44,0
0,226,-0.139162,3338.08,0
0,226,-0.138387,4085.3,0
0,226,-0.137976,4548.69,0
0,226,-0.137685,4910.82,0
0,226,-0.137431,5173.63,0
0,226,-0.137491,5281.04,0
0,226,-0.137538,5283.96,0
0,226,-0.137691,5152.72,0
0,226,-0.138114,4883.57,0
0,226,-0.138552,4414.42,0
0,226,-0.139446,3699.66,0
0,226,-0.140485,2598.31,0
0,226,-0.12929,2293.21,0
0,226,-0.128213,3220.69,0
0,226,-0.127499,4002.43,0
0,226,-0.127071,4502.62,0
0,226,-0.126804,4886.6,0
0,226,-0.126559,5156.45,0
0,226,-0.12661,5266.72,0
0,226,-0.126649,5264.34,0
0,226,-0.126806,5127.32,0
0,226,-0.127199,4820.75,0
0,226,-0.127603,4337.27,0
0,226,-0.128486,3531.77,0
0,226,-0.129706,2231.25,0
0,226,-0.11838,1971.07,0
0,226,-0.117237,3111.46,0
0,226,-0.116584,3916.5,0
0,226,-0.116148,4459.38,0
0,226,-0.115904,4861.56,0
0,226,-0.115668,5138.52,0
0,226,-0.115708,5251.79,0
0,226,-0.115744,5243.84,0
0,226,-0.115901,5101.04,0
0,226,-0.116264,4755.57,0
0,226,-0.116638,4257.61,0
0,226,-0.117495,3344.57,0
0,226,-0.118868,1752.7,0
0,226,-0.107413,1620.67,0
0,226,-0.106231,3007.92,0
0,226,-0.105638,3827.65,0
0,226,-0.105203,4429.36,0
0,226,-0.104983,4835.68,0
0,226,-0.104767,5118.04,0
0,226,-0.104789,5235.96,0
0,226,-0.104821,5222.46,0
0,226,-0.104979,5052.9,0
0,226,-0.105308,4688.15,0
0,226,-0.105696,4149.59,0
0,226,-0.106472,3152.51,0
0,226,-0.10796,1201.48,0
0,226,-0.0964078,579.996,0
0,226,-0.0952092,1299.01,0
0,226,-0.0946779,1679.15,0
0,226,-0.0942476,1998.63,0
0,226,-0.0940499,2185.22,0
0,226,-0.0938564,2315.91,0
0,226,-0.0938667,2372.18,0
0,226,-0.0938957,2367.69,0
0,226,-0.0940514,2269.73,0
0,226,-0.0943466,2095.21,0
0,226,-0.0947447,1823.14,0
0,226,-0.0954399,1355.27,0
0,226,-0.0970045,272.372,0
0,226,-0.0842172,1193.57,0
0,226,-0.0836868,1610.21,0
0,226,-0.083269,1973.08,0
0,226,-0.0830935,2171.92,0
0,226,-0.0829223,2304.96,0
0,226,-0.0829236,2363.97,0
0,226,-0.0829493,2361.65,0
0,226,-0.0830994,2240.89,0
0,226,-0.0833607,2057.7,0
0,226,-0.0837583,1759.31,0
0,226,-0.0843742,1263.29,0
0,226,-0.0732294,1050.73,0
0,226,-0.0726586,1538.61,0
0,226,-0.0722641,1929.53,0
0,226,-0.0721101,2158.26,0
0,226,-0.0719614,2293.63,0
0,226,-0.0719559,2355.39,0
0,226,-0.0719783,2354.65,0
0,226,-0.0721194,2210.65,0
0,226,-0.0723465,2019.12,0
0,226,-0.0727316,1693.3,0
0,226,-0.0733314,1033.96,0
0,226,-0.0621702,901.335,0
0,226,-0.0615924,1464.71,0
0,226,-0.0612508,1873.7,0
0,226,-0.0610991,2144.24,0
0,226,-0.0609729,2281.92,0
0,226,-0.0609625,2346.44,0
0,226,-0.060983,2341.03,0
0,226,-0.0611104,2179.05,0
0,226,-0.0613032,1979.52,0
0,226,-0.0616636,1625.24,0
0,226,-0.0623217,725.137,0
0,226,-0.0510383,698.666,0
0,226,-0.0504869,1388.9,0
0,226,-0.0502064,1810.78,0
0,226,-0.0500594,2129.89,0
0,226,-0.0499558,2269.84,0
0,226,-0.0499426,2337.12,0
0,226,-0.0499607,2326.87,0
0,226,-0.0500714,2146.4,0
0,226,-0.0502296,1939,0
0,226,-0.050553,1555.37,0
0,226,-0.0512184,444.032,0
0,226,-0.0393413,1311.6,0
0,226,-0.0391223,1744.08,0
0,226,-0.0389906,2099.2,0
0,226,-0.0389093,2257.38,0
0,226,-0.0388953,2327.44,0
0,226,-0.0389103,2312.16,0
0,226,-0.0390017,2122.03,0
0,226,-0.0391251,1897.63,0
0,226,-0.0393988,1425.69,0
0,226,-0.0281708,1210.1,0
0,226,-0.0279975,1673.87,0
0,226,-0.027891,2061.5,0
0,226,-0.0278322,2244.55,0
0,226,-0.0278196,2317.39,0
0,226,-0.0278311,2296.91,0
0,226,-0.0279001,2097.05,0
0,226,-0.0279945,1848.82,0
0,226,-0.0282,1271.73,0
0,226,-0.0169606,1060.64,0
0,226,-0.0168308,1600.45,0
0,226,-0.0167595,2021.59,0
0,226,-0.0167238,2231.35,0
0,226,-0.0167147,2307.14,0
0,226,-0.0167219,2281.15,0
0,226,-0.0167656,2071.49,0
0,226,-0.0168315,1788.19,0
0,226,-0.016961,1088.74,0
0,226,-0.00567319,784.263,0
0,226,-0.00562122,1524.21,0
0,226,-0.00559493,1979.62,0
0,226,-0.00558291,2216.02,0
0,226,-0.00557946,2297.21,0
0,226,-0.00558189,2264.87,0
0,226,-0.0055972,2045.38,0
0,226,-0.0056223,1705.22,0
0,226,-0.00567888,734.126,0
0,226,0.00569313,498.679,0
0,226,0.00563236,1445.58,0
0,226,0.00560354,1935.76,0
0,226,0.00559148,2188.46,0
0,226,0.00558753,2286.7,0
0,226,0.00558996,2248.09,0
0,226,0.00560605,2018.71,0
0,226,0.00563429,1569.44,0
0,226,0.00570445,363.496,0
0,226,0.0169309,2953.95,0
0,226,0.0168369,4139.64,0
0,226,0.0168005,4729.54,0
0,226,0.0167872,4981.99,0
0,226,0.0167945,4892.67,0
0,226,0.0168452,4330.6,0
0,226,0.0169395,3158.53,0
0,226,0.0282865,2605.71,0
0,226,0.0281177,3896.07,0
0,226,0.0280449,4612.02,0
0,226,0.0280204,4898.92,0
0,226,0.0280339,4783.2,0
0,226,0.0281214,4161.88,0
0,226,0.0282948,2866.97,0
0,226,0.0397413,2067.65,0
0,226,0.0394449,3644.01,0
0,226,0.0393256,4479.99,0
0,226,0.0392881,4804.22,0
0,226,0.0393126,4650.78,0
0,226,0.0394355,3979.99,0
0,226,0.039702,2378.98,0
0,226,0.0512787,1468.14,0
0,226,0.0508195,3367.98,0
0,226,0.0506438,4333.95,0
0,226,0.0505913,4698.07,0
0,226,0.0506302,4502.88,0
0,226,0.0507887,3786.33,0
0,226,0.0512696,1314.63,0
0,226,0.0622427,3071.61,0
0,226,0.0620005,4174.73,0
0,226,0.0619311,4580.86,0
0,226,0.0619877,4339.99,0
0,226,0.0622137,3524.07,0
0,226,0.0737157,2759.6,0
0,226,0.0733966,4003.46,0
0,226,0.0733086,4453.11,0
0,226,0.0733862,4162.94,0
0,226,0.0736952,3236.07,0
0,226,0.0852552,2410.19,0
0,226,0.0848335,3821.46,0
0,226,0.0847246,4315.52,0
0,226,0.0848266,3972.92,0
0,226,0.0852324,2886.86,0
0,226,0.0969788,1723.01,0
0,226,0.0963119,3630.38,0
0,226,0.0961805,4168.93,0
0,226,0.0963103,3771.41,0
0,226,0.0968307,2117.38,0
0,226,0.107842,3404.42,0
0,226,0.107677,4014.32,0
0,226,0.107838,3560.1,0
0,226,0.10866,811.346,0
0,226,0.11946,3031.85,0
0,226,0.119215,3856.98,0
0,226,0.119411,3340.99,0
0,226,0.131296,1890.91,0

1,226,-0.143647,5.0116e+07,1
1,226,-0.141844,1.04182e+08,1
1,226,-0.140839,1.32014e+08,1
1,226,-0.140231,1.52094e+08,1
1,226,-0.139806,1.63396e+08,1
1,226,-0.139437,1.72119e+08,1
1,226,-0.139384,1.73902e+08,1
1,226,-0.139337,1.71908e+08,1
1,226,-0.139393,1.66632e+08,1
1,226,-0.139699,1.57387e+08,1
1,226,-0.140011,1.45167e+08,1
1,226,-0.140613,1.23324e+08,1
1,226,-0.141417,1.00301e+08,1
1,226,-0.142806,6.22493e+07,1
1,226,-0.132752,3.17268e+07,1
1,226,-0.130758,9.73466e+07,1
1,226,-0.129829,1.261e+08,1
1,226,-0.129194,1.49503e+08,1
1,226,-0.128801,1.6127e+08,1
1,226,-0.128443,1.71146e+08,1
1,226,-0.128394,1.73395e+08,1
1,226,-0.128351,1.71279e+08,1
1,226,-0.128417,1.65819e+08,1
1,226,-0.128699,1.56437e+08,1
1,226,-0.128987,1.42526e+08,1
1,226,-0.129606,1.18777e+08,1
1,226,-0.130348,9.52077e+07,1
1,226,-0.131855,5.02506e+07,1
1,226,-0.119631,9.04282e+07,1
1,226,-0.118779,1.19953e+08,1
1,226,-0.118128,1.46852e+08,1
1,226,-0.117769,1.59063e+08,1
1,226,-0.117424,1.70142e+08,1
1,226,-0.117379,1.72864e+08,1
1,226,-0.11734,1.70627e+08,1
1,226,-0.117414,1.64982e+08,1
1,226,-0.117672,1.55464e+08,1
1,226,-0.117936,1.39789e+08,1
1,226,-0.11856,1.14057e+08,1
1,226,-0.119241,9.00393e+07,1
1,226,-0.120827,3.81296e+07,1
1,226,-0.108592,7.6661e+07,1
1,226,-0.107687,1.136e+08,1
1,226,-0.107034,1.44143e+08,1
1,226,-0.106707,1.56826e+08,1
1,226,-0.106387,1.69042e+08,1
1,226,-0.106339,1.72186e+08,1
1,226,-0.106303,1.69952e+08,1
1,226,-0.106382,1.6412e+08,1
1,226,-0.106617,1.54108e+08,1
1,226,-0.106867,1.36789e+08,1
1,226,-0.107475,1.0918e+08,1
1,226,-0.108235,7.86028e+07,1
1,226,-0.0976038,5.47516e+07,1
1,226,-0.0965517,1.07073e+08,1
1,226,-0.0959091,1.41381e+08,1
1,226,-0.0956162,1.55226e+08,1
1,226,-0.0953287,1.67841e+08,1
1,226,-0.0952722,1.71416e+08,1
1,226,-0.0952396,1.69254e+08,1
1,226,-0.0953222,1.63235e+08,1
1,226,-0.0955329,1.51819e+08,1
1,226,-0.0958035,1.32944e+08,1
1,226,-0.0963492,1.04169e+08,1
1,226,-0.0971962,6.4559e+07,1
1,226,-0.0865173,3.36632e+07,1
1,226,-0.0853722,1.00404e+08,1
1,226,-0.0847677,1.3788e+08,1
1,226,-0.0844943,1.53592e+08,1
1,226,-0.0842398,1.66603e+08,1
1,226,-0.0841779,1.70613e+08,1
1,226,-0.0841491,1.68534e+08,1
1,226,-0.084232,1.62326e+08,1
1,226,-0.0844184,1.49408e+08,1
1,226,-0.0846988,1.28899e+08,1
1,226,-0.0851824,9.90462e+07,1
1,226,-0.0860787,4.99367e+07,1
1,226,-0.0741472,9.36321e+07,1
1,226,-0.073621,1.32482e+08,1
1,226,-0.0733407,1.51927e+08,1
1,226,-0.0731194,1.65327e+08,1
1,226,-0.0730552,1.69777e+08,1
1,226,-0.0730302,1.67805e+08,1
1,226,-0.0731108,1.60991e+08,1
1,226,-0.0732728,1.46881e+08,1
1,226,-0.0735522,1.24665e+08,1
1,226,-0.073973,9.38356e+07,1
1,226,-0.0748805,3.70926e+07,1
1,226,-0.0628758,8.67937e+07,1
1,226,-0.0624285,1.26823e+08,1
1,226,-0.0621543,1.50231e+08,1
1,226,-0.0619665,1.64014e+08,1
1,226,-0.0619033,1.68909e+08,1
1,226,-0.061882,1.67247e+08,1
1,226,-0.0619576,1.59129e+08,1
1,226,-0.0620952,1.44245e+08,1
1,226,-0.0623626,1.20254e+08,1
1,226,-0.062738,8.72447e+07,1
1,226,-0.0516525,1.48245e+08,1
1,226,-0.0511891,2.62297e+08,1
1,226,-0.0509343,3.24061e+08,1
1,226,-0.0507801,3.56192e+08,1
1,226,-0.050721,3.6962e+08,1
1,226,-0.0507036,3.66646e+08,1
1,226,-0.0507715,3.4705e+08,1
1,226,-0.0508845,3.13397e+08,1
1,226,-0.0511288,2.51576e+08,1
1,226,-0.0515243,1.61823e+08,1
1,226,-0.0403628,9.32704e+07,1
1,226,-0.0399017,2.43332e+08,1
1,226,-0.0396796,3.16452e+08,1
1,226,-0.0395593,3.50664e+08,1
1,226,-0.0395075,3.67571e+08,1
1,226,-0.0394939,3.65238e+08,1
1,226,-0.0395516,3.44466e+08,1
1,226,-0.0396397,3.07197e+08,1
1,226,-0.0398497,2.36503e+08,1
1,226,-0.0402268,1.29945e+08,1
1,226,-0.028565,2.23594e+08,1
1,226,-0.0283891,3.08607e+08,1
1,226,-0.0283029,3.45368e+08,1
1,226,-0.0282618,3.65454e+08,1
1,226,-0.028252,3.63325e+08,1
1,226,-0.0282967,3.41819e+08,1
1,226,-0.0283625,2.97578e+08,1
1,226,-0.0285242,2.20866e+08,1
1,226,-0.0288439,8.65879e+07,1
1,226,-0.0171778,2.03303e+08,1
1,226,-0.017062,3.0055e+08,1
1,226,-0.01701,3.41063e+08,1
1,226,-0.0169829,3.63268e+08,1
1,226,-0.016977,3.61317e+08,1
1,226,-0.0170058,3.39111e+08,1
1,226,-0.0170537,2.84874e+08,1
1,226,-0.0171512,2.04811e+08,1
1,226,-0.00573929,1.82089e+08,1
1,226,-0.00569831,2.88907e+08,1
1,226,-0.00567961,3.36625e+08,1
1,226,-0.00566971,3.61017e+08,1
1,226,-0.00566775,3.59216e+08,1
1,226,-0.00567807,3.34949e+08,1
1,226,-0.00569686,2.71188e+08,1
1,226,-0.00573485,1.81165e+08,1
1,226,0.00576681,1.12221e+08,1
1,226,0.00571149,2.71232e+08,1
1,226,0.00568939,3.32061e+08,1
1,226,0.00567864,3.587e+08,1
1,226,0.00567668,3.57025e+08,1
1,226,0.0056877,3.27814e+08,1
1,226,0.00570933,2.56609e+08,1
1,226,0.00575727,1.39848e+08,1
1,226,0.0173842,4.48315e+07,1
1,226,0.0171746,2.5233e+08,1
1,226,0.017098,3.27373e+08,1
1,226,0.0170632,3.57297e+08,1
1,226,0.0170573,3.54746e+08,1
1,226,0.0170925,3.20082e+08,1
1,226,0.017166,2.41251e+08,1
1,226,0.01734,8.03281e+07,1
1,226,0.0286923,1.0471e+08,1
1,226,0.0285474,1.46814e+08,1
1,226,0.0284851,1.61938e+08,1
1,226,0.0284752,1.60405e+08,1
1,226,0.0285374,1.42337e+08,1
1,226,0.0286744,1.02529e+08,1
1,226,0.0402657,9.16966e+07,1
1,226,0.0400386,1.45346e+08,1
1,226,0.0399453,1.61446e+08,1
1,226,0.0399352,1.59871e+08,1
1,226,0.0400236,1.41235e+08,1
1,226,0.0402357,9.19494e+07,1
1,226,0.0519305,6.45126e+07,1
1,226,0.0515726,1.43816e+08,1
1,226,0.0514449,1.60885e+08,1
1,226,0.051438,1.59327e+08,1
1,226,0.0515564,1.34729e+08,1
1,226,0.051934,7.10768e+07,1
1,226,0.0637849,2.63874e+07,1
1,226,0.0631507,1.35946e+08,1
1,226,0.062985,1.60254e+08,1
1,226,0.0629839,1.58726e+08,1
1,226,0.0631601,1.29517e+08,1
1,226,0.0637785,2.92048e+07,1
1,226,0.0747965,1.23393e+08,1
1,226,0.0745667,1.59555e+08,1
1,226,0.0745742,1.58069e+08,1
1,226,0.0748199,1.23862e+08,1
1,226,0.0865207,1.06393e+08,1
1,226,0.0861909,1.58788e+08,1
1,226,0.0862099,1.57353e+08,1
1,226,0.0865372,1.07941e+08,1
1,226,0.0983064,8.78895e+07,1
1,226,0.0978612,1.57933e+08,1
1,226,0.0978923,1.54968e+08,1
1,226,0.0983676,8.57495e+07,1
1,226,0.110206,5.9635e+07,1
1,226,0.109571,1.56312e+08,1
1,226,0.109605,1.50559e+08,1
1,226,0.110335,3.68037e+07,1
1,226,0.121821,6.39908e+07,1
1,226,0.121137,1.58554e+08,1
1,226,0.121181,1.5206e+08,1
1,226,0.122126,1.96243e+07,1

2,226,-0.173578,277.052,0
2,226,-0.17244,738.776,0
2,226,-0.172259,803.955,0
2,226,-0.172773,606.774,0
2,226,-0.134318,327.465,0
2,226,-0.134157,363.226,0
2,226,-0.134614,250.983,0
2,226,-0.0960886,310.457,0
2,226,-0.095962,359.949,0
2,226,-0.0963708,181.261,0
2,226,-0.0577525,279.447,0
2,226,-0.0576631,356.13,0
2,226,-0.0192918,463.536,0
2,226,-0.0192499,749.738,0
2,226,0.0192793,694.606,0
2,226,0.0579304,594.237,0

3,226,-0.174002,6.54705e+06,1
3,226,-0.172687,2.48252e+07,1
3,226,-0.172485,2.7916e+07,1
3,226,-0.172837,2.24809e+07,1
3,226,-0.134526,2.38994e+07,1
3,226,-0.134356,2.77926e+07,1
3,226,-0.134726,2.02933e+07,1
3,226,-0.0962855,4.69839e+07,1
3,226,-0.0961153,6.07563e+07,1
3,226,-0.0964543,3.66242e+07,1
3,226,-0.0578917,3.91769e+07,1
3,226,-0.0577587,6.01505e+07,1
3,226,-0.058095,1.00303e+07,1
3,226,-0.0193556,9.438e+06,1
3,226,-0.0192834,2.74847e+07,1
3,226,0.0193144,2.72485e+07,1
3,226,0.0580179,2.67874e+07,1

0,227,-0.143388,3895.78,0
0,227,-0.143022,4291.48,0
0,227,-0.142667,4652.32,0
0,227,-0.142457,4899.82,0
0,227,-0.142471,5028.47,0
0,227,-0.142473,5069.17,0
0,227,-0.142626,4991.63,0
0,227,-0.143004,4804.44,0
0,227,-0.143397,4449.01,0
0,227,-0.144168,3902.76,0
0,227,-0.145125,3085.65,0
0,227,-0.136629,860.104,0
0,227,-0.134577,2380.54,0
0,227,-0.133721,3109.08,0
0,227,-0.132908,3843.7,0
0,227,-0.132568,4245.63,0
0,227,-0.13224,4627.32,0
0,227,-0.132028,4882.85,0
0,227,-0.132039,5015.31,0
0,227,-0.132035,5053.52,0
0,227,-0.132189,4972.07,0
0,227,-0.132542,4760.6,0
0,227,-0.132908,4388.76,0
0,227,-0.133677,3818.55,0
0,227,-0.134562,2921.02,0
0,227,-0.136614,1102.76,0
0,227,-0.124164,2166.86,0
0,227,-0.123214,3005.77,0
0,227,-0.12245,3767.21,0
0,227,-0.122096,4207.9,0
0,227,-0.121794,4601.41,0
0,227,-0.121583,4865.12,0
0,227,-0.121585,5002.59,0
0,227,-0.121582,5037.12,0
0,227,-0.121734,4951.76,0
0,227,-0.122063,4710.42,0
0,227,-0.122401,4327.11,0
0,227,-0.123157,3680.8,0
0,227,-0.123973,2754.57,0
0,227,-0.113729,1876.47,0
0,227,-0.112677,2900.31,0
0,227,-0.111977,3679.92,0
0,227,-0.111604,4175.95,0
0,227,-0.111327,4574.61,0
0,227,-0.111121,4846.62,0
0,227,-0.111116,4989.11,0
0,227,-0.111112,5019.96,0
0,227,-0.111263,4922.98,0
0,227,-0.111566,4658.41,0
0,227,-0.111875,4264.13,0
0,227,-0.112609,3531.2,0
0,227,-0.113535,2473.3,0
0,227,-0.103238,1513.63,0
0,227,-0.102109,2792.93,0
0,227,-0.101474,1631.03,0
0,227,-0.101092,1883.22,0
0,227,-0.100841,2066.69,0
0,227,-0.100638,2196.1,0
0,227,-0.100632,2261.17,0
0,227,-0.100629,2274.11,0
0,227,-0.100777,2219.06,0
0,227,-0.101052,2092.55,0
0,227,-0.10137,1898.35,0
0,227,-0.102035,1536,0
0,227,-0.103051,2067.83,0
0,227,-0.0927128,522.87,0
0,227,-0.0915295,1194.16,0
0,227,-0.0909598,1565.45,0
0,227,-0.090569,1866.92,0
0,227,-0.0903445,2052.78,0
0,227,-0.0901511,2185.87,0
0,227,-0.0901453,2253.26,0
0,227,-0.0901428,2268.73,0
0,227,-0.0902857,2197.11,0
0,227,-0.0905319,2063.57,0
0,227,-0.0908594,1851.07,0
0,227,-0.0914562,1477.73,0
0,227,-0.0925425,722.875,0
0,227,-0.0809136,1116.36,0
0,227,-0.0804088,1496.6,0
0,227,-0.0800208,1850.28,0
0,227,-0.0798222,2038.47,0
0,227,-0.079641,2175.26,0
0,227,-0.0796359,2244.96,0
0,227,-0.0796338,2262.93,0
0,227,-0.0797691,2174.07,0
0,227,-0.0799869,2033.69,0
0,227,-0.0803135,1802.1,0
0,227,-0.080842,1418.56,0
0,227,-0.0819584,502.277,0
0,227,-0.0703362,995.538,0
0,227,-0.0698201,1424.83,0
0,227,-0.0694471,1813.56,0
0,227,-0.0692734,2023.76,0
0,227,-0.0691073,2164.29,0
0,227,-0.0691029,2236.24,0
0,227,-0.0691022,2253.43,0
0,227,-0.0692263,2149.97,0
0,227,-0.0694156,2002.96,0
0,227,-0.0697314,1751.51,0
0,227,-0.0701912,1312.09,0
0,227,-0.0597426,837.809,0
0,227,-0.0591925,1350.5,0
0,227,-0.058846,1767.41,0
0,227,-0.0586974,2008.66,0
0,227,-0.0585537,2152.29,0
0,227,-0.0585453,2227.14,0
0,227,-0.0585461,2242.4,0
0,227,-0.0586565,2124.84,0
0,227,-0.0588172,1971.4,0
0,227,-0.0591123,1699.38,0
0,227,-0.0595382,1140.3,0
0,227,-0.049069,667.498,0
0,227,-0.048525,1274.03,0
0,227,-0.0482242,1714.09,0
0,227,-0.0480931,1993.18,0
0,227,-0.0479753,2139.52,0
0,227,-0.0479623,2217.63,0
0,227,-0.047964,2230.98,0
0,227,-0.0480589,2098.69,0
0,227,-0.0481908,1939.08,0
0,227,-0.0484552,1645.82,0
0,227,-0.0488932,870.266,0
0,227,-0.0383138,370.508,0
0,227,-0.0378166,1195.88,0
0,227,-0.0375817,1646.34,0
0,227,-0.0374599,1972.99,0
0,227,-0.0373678,2126.33,0
0,227,-0.0373529,2207.74,0
0,227,-0.0373552,2219.18,0
0,227,-0.0374326,2080.54,0
0,227,-0.0375354,1906.04,0
0,227,-0.037759,1577.11,0
0,227,-0.0381721,640.429,0
0,227,-0.0270663,1116.54,0
0,227,-0.0268978,1574.41,0
0,227,-0.026797,1934.22,0
0,227,-0.0267304,2112.74,0
0,227,-0.0267164,2197.45,0
0,227,-0.0267186,2206.99,0
0,227,-0.0267765,2062.25,0
0,227,-0.0268501,1872.33,0
0,227,-0.0270228,1456.89,0
0,227,-0.0273705,423.29,0
0,227,-0.0162939,985.845,0
0,227,-0.0161715,1498.59,0
0,227,-0.0161026,1893.03,0
0,227,-0.0160622,2098.73,0
0,227,-0.0160519,2187.88,0
0,227,-0.0160534,2194.42,0
0,227,-0.0160898,2043.56,0
0,227,-0.0161392,1829.59,0
0,227,-0.0162454,1332.06,0
0,227,-0.00545283,742.047,0
0,227,-0.00540159,1419.33,0
0,227,-0.00537581,1849.58,0
0,227,-0.00536221,2084.34,0
0,227,-0.00535822,2179.06,0
0,227,-0.00535873,2181.49,0
0,227,-0.00537136,2024.48,0
0,227,-0.00539037,1781.89,0
0,227,-0.00542591,1204.23,0
0,227,0.00547466,441.321,0
0,227,0.00541288,1337.09,0
0,227,0.00538426,1804.05,0
0,227,0.00537058,2059.37,0
0,227,0.00536595,2169.84,0
0,227,0.00536646,2168.2,0
0,227,0.00537963,2005.02,0
0,227,0.00540117,1691.39,0
0,227,0.00544579,958.23,0
0,227,0.0162729,2727.99,0
0,227,0.0161786,3855.38,0
0,227,0.0161374,4450.31,0
0,227,0.0161215,4737.49,0
0,227,0.016123,4730.07,0
0,227,0.0161642,4339.53,0
0,227,0.0162365,3491.76,0
0,227,0.0164007,1462.64,0
0,227,0.0271792,2439.26,0
0,227,0.0270103,3680.19,0
0,227,0.0269388,4335.94,0
0,227,0.0269091,4660.51,0
0,227,0.0269117,4650.22,0
0,227,0.0269833,4204.29,0
0,227,0.027117,3267.57,0
0,227,0.0381871,1936.91,0
0,227,0.0378954,3405.7,0
0,227,0.0377758,4207.8,0
0,227,0.0377298,4572.98,0
0,227,0.0377359,4549.78,0
0,227,0.0378381,4057.26,0
0,227,0.0380436,3028.71,0
0,227,0.049297,1328.7,0
0,227,0.0488284,3135.03,0
0,227,0.0486495,4066.35,0
0,227,0.0485846,4475.06,0
0,227,0.0485976,4435.28,0
0,227,0.0487294,3899.27,0
0,227,0.0490181,2685.58,0
0,227,0.0598104,2843.32,0
0,227,0.0595609,3912.32,0
0,227,0.0594744,4367.08,0
0,227,0.0594967,4308.99,0
0,227,0.0596583,3731.39,0
0,227,0.0600936,1809.48,0
0,227,0.0708427,2535.21,0
0,227,0.0705111,3746.75,0
0,227,0.0704002,4249.46,0
0,227,0.0704342,4171.36,0
0,227,0.0706454,3527.89,0
0,227,0.0713049,1058.04,0
0,227,0.0819265,2216.21,0
0,227,0.0815008,3570.94,0
0,227,0.0813631,4122.83,0
0,227,0.0814111,4022.92,0
0,227,0.0816941,3291.48,0
0,227,0.0932037,1663.9,0
0,227,0.0925315,3386.35,0
0,227,0.0923641,3987.89,0
0,227,0.0924286,3864.52,0
0,227,0.0927942,3040.9,0
0,227,0.103604,3194.66,0
0,227,0.103404,3845.47,0
0,227,0.103487,3697.11,0
0,227,0.103951,2469.54,0
0,227,0.114778,2812.38,0
0,227,0.114484,3696.51,0
0,227,0.114589,3521.83,0
0,227,0.115206,1725.05,0
0,227,0.126007,2400.34,0
0,227,0.125606,3541.95,0
0,227,0.125734,3339.91,0
0,227,0.12667,625.797,0

1,227,-0.137302,7.34205e+07,1
1,227,-0.136081,1.10847e+08,1
1,227,-0.135216,1.34048e+08,1
1,227,-0.134719,1.49328e+08,1
1,227,-0.134365,1.57851e+08,1
1,227,-0.134029,1.64233e+08,1
1,227,-0.134023,1.64561e+08,1
1,227,-0.134022,1.61395e+08,1
1,227,-0.13406,1.55622e+08,1
